id,log_price,property_type,room_type,amenities,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,first_review,host_has_profile_pic,host_identity_verified,host_response_rate,host_since,instant_bookable,last_review,latitude,longitude,name,neighbourhood,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds
14871074,4.430816799,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Cat(s),Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox,""Room-darkening shades""}",3,1,Real Bed,strict,TRUE,LA,16-06-16,t,t,100%,19-01-14,f,28-04-17,34.09903046,-118.3446796,Hollywood Studio. Walker's Paradise,,26,90,90046,0,1
14883494,4.382026635,Apartment,Private room,"{Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",2,1,Real Bed,moderate,FALSE,LA,19-12-16,t,f,100%,09-07-16,f,30-04-17,33.77462715,-118.1715501,Cozy room with private bath,,18,95,90802,1,1
14883537,4.86753445,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",""Smoking allowed"",Gym,Breakfast,""Elevator in building"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",3,1,Real Bed,flexible,TRUE,LA,22-01-16,t,t,100%,14-01-16,t,18-04-17,33.95902529,-118.4337937,apartment near  beach and airport,Westchester/Playa Del Rey,27,94,90293,2,2
14897631,5.298317367,Apartment,Entire home/apt,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Safety card"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",4,1,Real Bed,strict,TRUE,NYC,22-07-17,t,f,90%,18-06-17,f,09-09-17,40.7282285,-73.98558078,Duplex apartment with private rooftop East Village,East Village,3,93,,1,2
14898753,4.477336814,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Breakfast,""Elevator in building"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Keypad}",4,1,Real Bed,strict,TRUE,LA,16-08-15,t,t,100%,08-03-14,f,28-04-17,34.06064208,-118.2947379,Stylish flat near Downtown LA,Mid-Wilshire,57,96,90005,0,2
14898899,5.459585514,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",6,3,Real Bed,strict,TRUE,LA,13-02-16,t,t,100%,17-11-15,f,30-12-16,34.22317477,-118.4774333,The Private Jacaranda House • Book my place today!,North Hills West,14,79,91343,3,5
14901006,4.48863637,House,Private room,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,Essentials,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,1,Real Bed,flexible,TRUE,Chicago,21-05-14,t,t,100%,20-02-14,t,22-03-17,41.86759465,-87.6820395,Luxury amenities in great apartment,Little Italy/UIC,18,95,60612,1,1
14903074,5.857933154,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",Pool,Kitchen,""Free parking on premises"",Doorman,Gym,Elevator,""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo}",2,1,Real Bed,moderate,TRUE,SF,23-07-14,t,f,100%,23-04-12,f,16-09-17,37.78650099,-122.3916431,"FiDi, AT&T Park or Ferry Building!",South Beach,21,97,94105,1,1
14904682,5.293304825,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Keypad}",4,1,Real Bed,strict,TRUE,NYC,17-02-13,t,t,100%,08-12-12,f,24-09-17,40.71549403,-73.9903323,Downtown Chic Getaway - Large 1 Bedroom in LES,Lower East Side,135,93,10002,1,2
14906430,5.105945474,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly""}",5,1.5,Real Bed,moderate,TRUE,LA,10-07-16,t,t,,20-07-11,f,10-07-16,34.10848467,-118.2899528,Los Feliz 3 bedroom family getaway,,1,100,90027,3,3
14912616,3.526360525,Apartment,Private room,"{""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Smoke detector"",Essentials,Hangers,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",1,1,Real Bed,flexible,FALSE,NYC,24-07-16,t,f,,02-11-13,f,31-07-16,40.6728613,-73.95362653,Light-filled room in Crown Heights,Crown Heights,2,100,11216,1,1
14915446,3.555348061,House,Private room,"{""Wireless Internet"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",""Hair dryer"",Iron}",2,2,Real Bed,strict,TRUE,LA,03-02-17,t,t,100%,18-01-16,t,09-03-17,34.08051595,-118.3088536,DELIGHTFUL ROOM for 2 in heart of Los Angeles!:),Mid-Wilshire,10,72,90004,1,2
14930008,5.828945618,Apartment,Entire home/apt,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Hangers,""Laptop friendly workspace""}",6,2,Real Bed,flexible,FALSE,NYC,,t,f,0%,04-04-17,f,,40.76275973,-73.99773094,The Sweetest apartment near Times Square,Hell's Kitchen,0,,,0,1
14933467,4.382026635,House,Private room,"{Internet,""Wireless Internet"",Kitchen}",2,1,Real Bed,strict,TRUE,LA,08-10-13,t,f,50%,16-09-13,f,13-09-16,33.99685931,-118.4725092,Venice Beach Walkstreet Room,Venice,27,96,90291,1,1
14935413,5.123963979,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Pets allowed"",Doorman,Gym,""Elevator in building"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",2,1,Real Bed,moderate,TRUE,Chicago,30-01-15,t,t,100%,24-10-12,f,17-03-16,41.88547897,-87.6326286,MODERN SKYSCRAPER /CITY VIEW,Loop,4,90,60601,1,1
14943379,3.850147602,Apartment,Shared room,"{Internet,""Wireless Internet"",Kitchen,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",1,1,Real Bed,strict,TRUE,Boston,06-01-15,t,t,100%,09-03-13,f,13-01-17,42.35046782,-71.13581039,"Very Central, Safe and Quiet",Allston-Brighton,26,95,2134,1,1
14944159,3.63758616,House,Private room,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Hot tub"",Heating,""Family/kid friendly"",Essentials}",2,1,Real Bed,strict,TRUE,NYC,27-07-14,t,t,91%,29-04-14,f,04-08-17,40.65015332,-73.97945323,"Brooklyn private room, by F,Gtrain",Windsor Terrace,74,85,11218,1,1
14944166,3.36729583,House,Shared room,"{""Wireless Internet"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher""}",1,,Real Bed,strict,FALSE,SF,24-12-13,t,f,100%,28-12-10,f,24-12-13,37.79471952,-122.4051877,Monthly Shared Home for Students 6,Chinatown,1,100,94108,1,
14945624,4.828313737,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49""}",4,1,Real Bed,strict,TRUE,LA,26-06-13,t,t,100%,01-04-13,f,15-04-17,34.17937184,-118.3841501,Beautiful NoHo Arts Dist 2BD House,North Hollywood,51,96,91606,2,2
14958577,4.406719247,House,Private room,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Pets live on this property"",Dog(s),Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",2,2,Real Bed,flexible,TRUE,LA,26-10-16,t,f,,26-01-12,f,20-11-16,34.16597624,-118.3880452,Modern and spacious SoCal living,Valley Village,2,100,91601,1,1
14959164,4.905274778,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Smoking allowed"",""Pets live on this property"",Dog(s),Heating,""Family/kid friendly"",""Smoke detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace""}",2,,Real Bed,flexible,FALSE,NYC,19-04-17,t,t,,03-10-11,f,08-05-17,40.71429473,-73.99631451,Two Bridges Hideaway,Chinatown,2,90,10002,1,1
14962498,4.828313737,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Elevator,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",3,1,Real Bed,strict,TRUE,Boston,30-08-15,t,t,100%,22-08-15,f,04-09-17,42.33689823,-71.15018023,"Sun-drenched & Airy Apt, near T",Allston-Brighton,10,88,2135,1,2
14965867,4.59511985,Apartment,Private room,{Essentials},1,1,Airbed,flexible,FALSE,SF,05-03-16,t,t,,20-02-16,f,05-03-16,37.76577055,-122.4249101,Spacious Private Room in Mission,Mission District,1,100,94103,1,1
14967881,4.605170186,House,Entire home/apt,"{""Wireless Internet"",Pool,Kitchen,""Free parking on premises"",""Hot tub"",Heating,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Private entrance"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Single level home"",""BBQ grill"",""Garden or backyard""}",2,1,Real Bed,moderate,TRUE,LA,11-04-16,t,t,100%,10-10-15,t,28-04-17,34.05187988,-118.3861888,Peaceful Poolside Guest House,South Robertson,52,100,90035,0,1
14970356,4.369447852,Apartment,Private room,"{""Wireless Internet"",""Air conditioning"",Kitchen,Breakfast,""Smoke detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,1,Real Bed,strict,TRUE,NYC,23-08-16,t,t,100%,25-08-14,f,20-08-17,40.79631488,-73.9477153,Mini suite minutes from Central Park,East Harlem,25,97,10029,1,1
14978203,4.343805422,Apartment,Private room,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Elevator,""Buzzer/wireless intercom"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49""}",2,1,Real Bed,flexible,TRUE,NYC,10-12-16,t,t,,02-04-15,t,30-04-17,40.89147029,-73.89747669,Amazing & Clean NYC Private Room by #1 Train,Riverdale,9,98,10471,1,2
14990129,4.905274778,Apartment,Private room,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",4,1,Real Bed,flexible,TRUE,NYC,23-08-16,t,t,,29-06-13,f,23-03-17,40.73641195,-73.95482058,Beautiful one bedroom apartment in Greenpoint,Greenpoint,7,100,11222,1,2
14996188,3.871201011,Apartment,Private room,"{""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Washer,Dryer,Hangers,Iron,""Laptop friendly workspace"",""Private entrance""}",2,1,Real Bed,flexible,FALSE,NYC,20-09-17,t,f,100%,01-04-15,t,25-09-17,40.69314199,-73.9203847,ROOM WITH PRIVATE BATHROOM,Bushwick,2,100,11221,1,1
15002969,4.718498871,Apartment,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo}",2,1,Real Bed,flexible,TRUE,NYC,14-09-14,t,t,,09-07-14,f,03-01-15,40.72534416,-73.94537513,Private bedroom in bright BK apt!,Greenpoint,3,93,11222,1,1
15006903,3.555348061,Apartment,Private room,"{""Wireless Internet"",Kitchen,""Hot tub"",Heating,""Smoke detector"",Essentials,Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",1,1,Real Bed,moderate,FALSE,NYC,,t,t,,25-06-12,f,,40.71767389,-73.95707077,Bedroom N8th st 1 block from Bedford Station,Williamsburg,0,,,1,1
15008056,5.416100402,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets allowed"",Doorman,""Pets live on this property"",Dog(s),Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron}",2,1,Real Bed,moderate,FALSE,NYC,,t,f,100%,10-05-16,f,,40.73737091,-73.9947507,Flatiron Oasis,Union Square,0,,10011,1,1
15008306,4.875197323,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Wheelchair accessible"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox,""Private entrance"",Bathtub,""High chair"",""Children’s books and toys"",""Pack ’n Play/travel crib"",""Children’s dinnerware"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Patio or balcony"",""Garden or backyard""}",4,1,Real Bed,moderate,TRUE,SF,25-11-14,t,t,100%,03-05-11,f,15-09-17,37.71892806,-122.4491829,Ingleside Hideaway,Ingleside,89,93,94112,1,2
15009005,4.060443011,Apartment,Entire home/apt,"{TV,Kitchen,""Free parking on premises"",""Smoking allowed"",Heating,""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Private entrance""}",6,1,Real Bed,strict,TRUE,Chicago,21-08-16,t,t,100%,07-06-16,f,06-11-16,41.9777168,-87.77749339,"Exclusive, comfy, quiet apartment for you to enjoy",Jefferson Park,3,93,60630,2,2
15009750,4.317488114,Apartment,Entire home/apt,"{""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace""}",3,1,Real Bed,moderate,TRUE,LA,02-08-15,t,t,100%,12-07-15,f,01-04-17,34.08486668,-118.2755846,Guest Apt. Silverlake Hills,Silver Lake,30,97,90026,1,1
15010218,5.480638923,Apartment,Entire home/apt,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets live on this property"",""Other pet(s)"",""Elevator in building"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox}",4,1,Real Bed,flexible,FALSE,DC,,t,t,100%,15-10-13,f,,38.90993257,-77.03788823,Perfect Dupont Location! Sunny 1-bedroom w balcony,Dupont Circle,0,,20036,1,4
15024335,3.33220451,Apartment,Private room,"{""Wireless Internet"",Kitchen,""Free parking on premises"",Breakfast,""Elevator in building"",Washer,Dryer,Essentials,Shampoo,Hangers,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Private living room""}",1,1,Real Bed,flexible,FALSE,LA,,t,t,,17-06-16,t,,34.01670932,-118.2303734,"Mermaid Room, 3 miles from Downtown LA",,0,,90058,1,1
15026428,4.934473933,Apartment,Entire home/apt,"{TV,""Cable TV"",""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""translation missing: en.hosting_amenity_50""}",2,,Real Bed,strict,TRUE,DC,29-03-15,t,f,,16-01-15,t,23-10-16,38.89330979,-77.00103446,"Steps to Supreme Court, Capitol & Lib of Congress",Capitol Hill,10,90,20002,1,1
15026535,4.744932128,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials}",2,1,Real Bed,flexible,FALSE,DC,13-10-15,t,f,100%,04-10-15,f,26-03-17,38.91020587,-77.03963017,1757 Church,Dupont Circle,18,100,20036,1,1
15028251,3.912023005,Apartment,Private room,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Smoke detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,1,Real Bed,flexible,FALSE,NYC,28-06-16,t,f,,28-06-16,t,28-06-16,40.83183565,-73.9498537,Large bedroom with private bathroom,Hamilton Heights,1,,10031,1,1
15028822,5.068904202,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""Private entrance""}",6,1,Real Bed,strict,TRUE,NYC,29-01-17,t,f,100%,21-01-17,t,16-09-17,40.74616315,-73.90392065,"Beautiful 2 Bedroom Apartment Woodside, Queens, NY",Woodside,31,85,11377,2,4
15036658,6.683360946,Condominium,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Smoking allowed"",""Pets allowed"",Heating,""Family/kid friendly"",Washer,Dryer,Essentials,""Lock on bedroom door"",""24-hour check-in"",Iron}",6,2,Real Bed,flexible,FALSE,DC,,t,f,,15-12-16,t,,38.92318687,-77.04319046,Beautiful Two Level Condo in vibrant Adams Morgan,,0,,,2,4
